treatment,risk,odds,replicate_id
No_vaccine,0.007,0.00704934541792547,6291
Moderna,0.00666666666666666,0.00671140939597315,6292
No_vaccine,0.0064,0.00644122383252818,6292
Moderna,0.00633333333333333,0.00637370010063736,6293
No_vaccine,0.00673333333333333,0.00677897845492986,6293
Moderna,0.00693333333333333,0.00698174006444683,6294
No_vaccine,0.00613333333333333,0.00617118325731151,6294
Moderna,0.00686666666666666,0.00691414378733973,6295
No_vaccine,0.0062,0.00623867981485208,6295
Moderna,0.00666666666666666,0.00671140939597315,6296
No_vaccine,0.0064,0.00644122383252818,6296
Moderna,0.00653333333333333,0.00657629848342504,6297
No_vaccine,0.00653333333333333,0.00657629848342504,6297
Moderna,0.00666666666666666,0.00671140939597315,6298
No_vaccine,0.0064,0.00644122383252818,6298
Moderna,0.0066,0.00664384940608012,6299
No_vaccine,0.00646666666666666,0.00650875662618264,6299
Moderna,0.007,0.00704934541792547,6300
No_vaccine,0.00606666666666666,0.0061036957542423996,6300
Moderna,0.00606666666666666,0.0061036957542423996,6301
No_vaccine,0.007,0.00704934541792547,6301
Moderna,0.0068,0.00684655658477648,6302
No_vaccine,0.00626666666666666,0.00630618542868643,6302
Moderna,0.0062,0.00623867981485208,6303
No_vaccine,0.00686666666666666,0.00691414378733973,6303
Moderna,0.00633333333333333,0.00637370010063736,6304
No_vaccine,0.00673333333333333,0.00677897845492986,6304
Moderna,0.00613333333333333,0.00617118325731151,6305
No_vaccine,0.00693333333333333,0.00698174006444683,6305
Moderna,0.00713333333333333,0.00718458336131068,6306
No_vaccine,0.00593333333333333,0.00596874790423177,6306
Moderna,0.007,0.00704934541792547,6307
No_vaccine,0.00606666666666666,0.0061036957542423996,6307
Moderna,0.00633333333333333,0.00637370010063736,6308
No_vaccine,0.00673333333333333,0.00677897845492986,6308
Moderna,0.00646666666666666,0.00650875662618264,6309
No_vaccine,0.0066,0.00664384940608012,6309
Moderna,0.00606666666666666,0.0061036957542423996,6310
No_vaccine,0.007,0.00704934541792547,6310
Moderna,0.00686666666666666,0.00691414378733973,6311
No_vaccine,0.0062,0.00623867981485208,6311
Moderna,0.00646666666666666,0.00650875662618264,6312
No_vaccine,0.0066,0.00664384940608012,6312
Moderna,0.00633333333333333,0.00637370010063736,6313
No_vaccine,0.00673333333333333,0.00677897845492986,6313
Moderna,0.0068,0.00684655658477648,6314
No_vaccine,0.00626666666666666,0.00630618542868643,6314
Moderna,0.00693333333333333,0.00698174006444683,6315
No_vaccine,0.00613333333333333,0.00617118325731151,6315
Moderna,0.00593333333333333,0.00596874790423177,6316
No_vaccine,0.00713333333333333,0.00718458336131068,6316
Moderna,0.00646666666666666,0.00650875662618264,6317
No_vaccine,0.0066,0.00664384940608012,6317
Moderna,0.0066,0.00664384940608012,6318
No_vaccine,0.00646666666666666,0.00650875662618264,6318
Moderna,0.0072,0.0072522159548751,6319
No_vaccine,0.00586666666666666,0.00590128755364806,6319
Moderna,0.0062,0.00623867981485208,6320
No_vaccine,0.00686666666666666,0.00691414378733973,6320
Moderna,0.00726666666666666,0.00731985763212678,6321
No_vaccine,0.0058,0.00583383625025145,6321
Moderna,0.00673333333333333,0.00677897845492986,6322
No_vaccine,0.00633333333333333,0.00637370010063736,6322
Moderna,0.00666666666666666,0.00671140939597315,6323
No_vaccine,0.0064,0.00644122383252818,6323
Moderna,0.00613333333333333,0.00617118325731151,6324
No_vaccine,0.00693333333333333,0.00698174006444683,6324
Moderna,0.00646666666666666,0.00650875662618264,6325
No_vaccine,0.0066,0.00664384940608012,6325
Moderna,0.00606666666666666,0.0061036957542423996,6326
No_vaccine,0.007,0.00704934541792547,6326
Moderna,0.0074,0.00745516824501309,6327
No_vaccine,0.00566666666666666,0.00569896077774053,6327
Moderna,0.00626666666666666,0.00630618542868643,6328
No_vaccine,0.0068,0.00684655658477648,6328
Moderna,0.0074,0.00745516824501309,6329
No_vaccine,0.00566666666666666,0.00569896077774053,6329
Moderna,0.00686666666666666,0.00691414378733973,6330
No_vaccine,0.0062,0.00623867981485208,6330
Moderna,0.00693333333333333,0.00698174006444683,6331
No_vaccine,0.00613333333333333,0.00617118325731151,6331
Moderna,0.00726666666666666,0.00731985763212678,6332
No_vaccine,0.0058,0.00583383625025145,6332
Moderna,0.007,0.00704934541792547,6333
No_vaccine,0.00606666666666666,0.0061036957542423996,6333
Moderna,0.00706666666666666,0.00711695984960386,6334
No_vaccine,0.006,0.00603621730382293,6334
Moderna,0.0068,0.00684655658477648,6335
No_vaccine,0.00626666666666666,0.00630618542868643,6335
Moderna,0.00746666666666666,0.00752283718430951,6336
No_vaccine,0.0056,0.00563153660498793,6336
Moderna,0.00633333333333333,0.00637370010063736,6337
No_vaccine,0.00673333333333333,0.00677897845492986,6337
Moderna,0.00526666666666666,0.00529455130353193,6338
No_vaccine,0.0078,0.00786131828260431,6338
Moderna,0.007,0.00704934541792547,6339
No_vaccine,0.00606666666666666,0.0061036957542423996,6339
Moderna,0.0076,0.00765820233776703,6340
No_vaccine,0.00546666666666666,0.00549671537739643,6340
Moderna,0.00633333333333333,0.00637370010063736,6341
No_vaccine,0.00673333333333333,0.00677897845492986,6341
Moderna,0.00673333333333333,0.00677897845492986,6342
No_vaccine,0.00633333333333333,0.00637370010063736,6342
Moderna,0.00646666666666666,0.00650875662618264,6343
No_vaccine,0.0066,0.00664384940608012,6343
Moderna,0.0062,0.00623867981485208,6344
No_vaccine,0.00686666666666666,0.00691414378733973,6344
Moderna,0.00613333333333333,0.00617118325731151,6345
No_vaccine,0.00693333333333333,0.00698174006444683,6345
Moderna,0.00666666666666666,0.00671140939597315,6346
No_vaccine,0.0064,0.00644122383252818,6346
Moderna,0.00686666666666666,0.00691414378733973,6347
No_vaccine,0.0062,0.00623867981485208,6347
Moderna,0.00573333333333333,0.00576639399222207,6348
No_vaccine,0.00733333333333333,0.0073875083948959,6348
Moderna,0.00606666666666666,0.0061036957542423996,6349
No_vaccine,0.007,0.00704934541792547,6349
Moderna,0.0066,0.00664384940608012,6350
No_vaccine,0.00646666666666666,0.00650875662618264,6350
Moderna,0.0066,0.00664384940608012,6351
No_vaccine,0.00646666666666666,0.00650875662618264,6351
Moderna,0.00573333333333333,0.00576639399222207,6352
No_vaccine,0.00733333333333333,0.0073875083948959,6352
Moderna,0.00686666666666666,0.00691414378733973,6353
No_vaccine,0.0062,0.00623867981485208,6353
Moderna,0.0058,0.00583383625025145,6354
No_vaccine,0.00726666666666666,0.00731985763212678,6354
Moderna,0.00706666666666666,0.00711695984960386,6355
No_vaccine,0.006,0.00603621730382293,6355
Moderna,0.00633333333333333,0.00637370010063736,6356
No_vaccine,0.00673333333333333,0.00677897845492986,6356
Moderna,0.00673333333333333,0.00677897845492986,6357
No_vaccine,0.00633333333333333,0.00637370010063736,6357
Moderna,0.0068,0.00684655658477648,6358
No_vaccine,0.00626666666666666,0.00630618542868643,6358
Moderna,0.00706666666666666,0.00711695984960386,6359
No_vaccine,0.006,0.00603621730382293,6359
Moderna,0.0052,0.00522718134298351,6360
No_vaccine,0.00786666666666666,0.00792904179545759,6360
Moderna,0.0066,0.00664384940608012,6361
No_vaccine,0.00646666666666666,0.00650875662618264,6361
Moderna,0.00766666666666666,0.00772589855559287,6362
No_vaccine,0.0054,0.00542931831892218,6362
Moderna,0.0066,0.00664384940608012,6363
No_vaccine,0.00646666666666666,0.00650875662618264,6363
Moderna,0.0068,0.00684655658477648,6364
No_vaccine,0.00626666666666666,0.00630618542868643,6364
Moderna,0.006,0.00603621730382293,6365
No_vaccine,0.00706666666666666,0.00711695984960386,6365
Moderna,0.00673333333333333,0.00677897845492986,6366
No_vaccine,0.00633333333333333,0.00637370010063736,6366
Moderna,0.0062,0.00623867981485208,6367
No_vaccine,0.00686666666666666,0.00691414378733973,6367
Moderna,0.00666666666666666,0.00671140939597315,6368
No_vaccine,0.0064,0.00644122383252818,6368
Moderna,0.00626666666666666,0.00630618542868643,6369
No_vaccine,0.0068,0.00684655658477648,6369
Moderna,0.00666666666666666,0.00671140939597315,6370
No_vaccine,0.0064,0.00644122383252818,6370
Moderna,0.0062,0.00623867981485208,6371
No_vaccine,0.00686666666666666,0.00691414378733973,6371
Moderna,0.00626666666666666,0.00630618542868643,6372
No_vaccine,0.0068,0.00684655658477648,6372
Moderna,0.00626666666666666,0.00630618542868643,6373
No_vaccine,0.0068,0.00684655658477648,6373
Moderna,0.00646666666666666,0.00650875662618264,6374
No_vaccine,0.0066,0.00664384940608012,6374
Moderna,0.00593333333333333,0.00596874790423177,6375
No_vaccine,0.00713333333333333,0.00718458336131068,6375
Moderna,0.00633333333333333,0.00637370010063736,6376
No_vaccine,0.00673333333333333,0.00677897845492986,6376
Moderna,0.00633333333333333,0.00637370010063736,6377
No_vaccine,0.00673333333333333,0.00677897845492986,6377
Moderna,0.00606666666666666,0.0061036957542423996,6378
No_vaccine,0.007,0.00704934541792547,6378
Moderna,0.007,0.00704934541792547,6379
No_vaccine,0.00606666666666666,0.0061036957542423996,6379
Moderna,0.00753333333333333,0.00759051521461678,6380
No_vaccine,0.00553333333333333,0.00556412147214587,6380
Moderna,0.0076,0.00765820233776703,6381
No_vaccine,0.00546666666666666,0.00549671537739643,6381
Moderna,0.00646666666666666,0.00650875662618264,6382
No_vaccine,0.0066,0.00664384940608012,6382
Moderna,0.0062,0.00623867981485208,6383
No_vaccine,0.00686666666666666,0.00691414378733973,6383
Moderna,0.0062,0.00623867981485208,6384
No_vaccine,0.00686666666666666,0.00691414378733973,6384
Moderna,0.00673333333333333,0.00677897845492986,6385
No_vaccine,0.00633333333333333,0.00637370010063736,6385
Moderna,0.00646666666666666,0.00650875662618264,6386
No_vaccine,0.0066,0.00664384940608012,6386
Moderna,0.00733333333333333,0.0073875083948959,6387
No_vaccine,0.00573333333333333,0.00576639399222207,6387
Moderna,0.00626666666666666,0.00630618542868643,6388
No_vaccine,0.0068,0.00684655658477648,6388
Moderna,0.0064,0.00644122383252818,6389
No_vaccine,0.00666666666666666,0.00671140939597315,6389
Moderna,0.0068,0.00684655658477648,6390
No_vaccine,0.00626666666666666,0.00630618542868643,6390
Moderna,0.00653333333333333,0.00657629848342504,6391
No_vaccine,0.00653333333333333,0.00657629848342504,6391
Moderna,0.007,0.00704934541792547,6392
No_vaccine,0.00606666666666666,0.0061036957542423996,6392
Moderna,0.00586666666666666,0.00590128755364806,6393
No_vaccine,0.0072,0.0072522159548751,6393
Moderna,0.00613333333333333,0.00617118325731151,6394
No_vaccine,0.00693333333333333,0.00698174006444683,6394
Moderna,0.00666666666666666,0.00671140939597315,6395
No_vaccine,0.0064,0.00644122383252818,6395
Moderna,0.00666666666666666,0.00671140939597315,6396
No_vaccine,0.0064,0.00644122383252818,6396
Moderna,0.00726666666666666,0.00731985763212678,6397
No_vaccine,0.0058,0.00583383625025145,6397
Moderna,0.0066,0.00664384940608012,6398
No_vaccine,0.00646666666666666,0.00650875662618264,6398
Moderna,0.00626666666666666,0.00630618542868643,6399
No_vaccine,0.0068,0.00684655658477648,6399
Moderna,0.00653333333333333,0.00657629848342504,6400
No_vaccine,0.00653333333333333,0.00657629848342504,6400
Moderna,0.00626666666666666,0.00630618542868643,6401
No_vaccine,0.0068,0.00684655658477648,6401
Moderna,0.00726666666666666,0.00731985763212678,6402
No_vaccine,0.0058,0.00583383625025145,6402
Moderna,0.00653333333333333,0.00657629848342504,6403
No_vaccine,0.00653333333333333,0.00657629848342504,6403
Moderna,0.0068,0.00684655658477648,6404
No_vaccine,0.00626666666666666,0.00630618542868643,6404
Moderna,0.0064,0.00644122383252818,6405
No_vaccine,0.00666666666666666,0.00671140939597315,6405
Moderna,0.00673333333333333,0.00677897845492986,6406
No_vaccine,0.00633333333333333,0.00637370010063736,6406
Moderna,0.0056,0.00563153660498793,6407
No_vaccine,0.00746666666666666,0.00752283718430951,6407
Moderna,0.00666666666666666,0.00671140939597315,6408
No_vaccine,0.0064,0.00644122383252818,6408
Moderna,0.00673333333333333,0.00677897845492986,6409
No_vaccine,0.00633333333333333,0.00637370010063736,6409
Moderna,0.0068,0.00684655658477648,6410
No_vaccine,0.00626666666666666,0.00630618542868643,6410
Moderna,0.00706666666666666,0.00711695984960386,6411
No_vaccine,0.006,0.00603621730382293,6411
Moderna,0.00613333333333333,0.00617118325731151,6412
No_vaccine,0.00693333333333333,0.00698174006444683,6412
Moderna,0.00693333333333333,0.00698174006444683,6413
No_vaccine,0.00613333333333333,0.00617118325731151,6413
Moderna,0.00673333333333333,0.00677897845492986,6414
No_vaccine,0.00633333333333333,0.00637370010063736,6414
Moderna,0.0078,0.00786131828260431,6415
No_vaccine,0.00526666666666666,0.00529455130353193,6415
Moderna,0.007,0.00704934541792547,6416
No_vaccine,0.00606666666666666,0.0061036957542423996,6416
Moderna,0.00573333333333333,0.00576639399222207,6417
No_vaccine,0.00733333333333333,0.0073875083948959,6417
Moderna,0.00566666666666666,0.00569896077774053,6418
No_vaccine,0.0074,0.00745516824501309,6418
Moderna,0.00713333333333333,0.00718458336131068,6419
No_vaccine,0.00593333333333333,0.00596874790423177,6419
Moderna,0.0058,0.00583383625025145,6420
No_vaccine,0.00726666666666666,0.00731985763212678,6420
Moderna,0.00693333333333333,0.00698174006444683,6421
No_vaccine,0.00613333333333333,0.00617118325731151,6421
Moderna,0.0072,0.0072522159548751,6422
No_vaccine,0.00586666666666666,0.00590128755364806,6422
Moderna,0.00753333333333333,0.00759051521461678,6423
No_vaccine,0.00553333333333333,0.00556412147214587,6423
Moderna,0.00726666666666666,0.00731985763212678,6424
No_vaccine,0.0058,0.00583383625025145,6424
Moderna,0.00586666666666666,0.00590128755364806,6425
No_vaccine,0.0072,0.0072522159548751,6425
Moderna,0.00653333333333333,0.00657629848342504,6426
No_vaccine,0.00653333333333333,0.00657629848342504,6426
Moderna,0.0052,0.00522718134298351,6427
No_vaccine,0.00786666666666666,0.00792904179545759,6427
Moderna,0.00713333333333333,0.00718458336131068,6428
No_vaccine,0.00593333333333333,0.00596874790423177,6428
Moderna,0.00686666666666666,0.00691414378733973,6429
No_vaccine,0.0062,0.00623867981485208,6429
Moderna,0.00666666666666666,0.00671140939597315,6430
No_vaccine,0.0064,0.00644122383252818,6430
Moderna,0.00706666666666666,0.00711695984960386,6431
No_vaccine,0.006,0.00603621730382293,6431
Moderna,0.00713333333333333,0.00718458336131068,6432
No_vaccine,0.00593333333333333,0.00596874790423177,6432
Moderna,0.00653333333333333,0.00657629848342504,6433
No_vaccine,0.00653333333333333,0.00657629848342504,6433
Moderna,0.0062,0.00623867981485208,6434
No_vaccine,0.00686666666666666,0.00691414378733973,6434
Moderna,0.00706666666666666,0.00711695984960386,6435
No_vaccine,0.006,0.00603621730382293,6435
Moderna,0.0056,0.00563153660498793,6436
No_vaccine,0.00746666666666666,0.00752283718430951,6436
Moderna,0.00673333333333333,0.00677897845492986,6437
No_vaccine,0.00633333333333333,0.00637370010063736,6437
Moderna,0.006,0.00603621730382293,6438
No_vaccine,0.00706666666666666,0.00711695984960386,6438
Moderna,0.00733333333333333,0.0073875083948959,6439
No_vaccine,0.00573333333333333,0.00576639399222207,6439
Moderna,0.0064,0.00644122383252818,6440
No_vaccine,0.00666666666666666,0.00671140939597315,6440
Moderna,0.00686666666666666,0.00691414378733973,6441
No_vaccine,0.0062,0.00623867981485208,6441
Moderna,0.00653333333333333,0.00657629848342504,6442
No_vaccine,0.00653333333333333,0.00657629848342504,6442
Moderna,0.00573333333333333,0.00576639399222207,6443
No_vaccine,0.00733333333333333,0.0073875083948959,6443
Moderna,0.00653333333333333,0.00657629848342504,6444
No_vaccine,0.00653333333333333,0.00657629848342504,6444
Moderna,0.0056,0.00563153660498793,6445
No_vaccine,0.00746666666666666,0.00752283718430951,6445
Moderna,0.00553333333333333,0.00556412147214587,6446
No_vaccine,0.00753333333333333,0.00759051521461678,6446
Moderna,0.00633333333333333,0.00637370010063736,6447
No_vaccine,0.00673333333333333,0.00677897845492986,6447
Moderna,0.0068,0.00684655658477648,6448
No_vaccine,0.00626666666666666,0.00630618542868643,6448
Moderna,0.00646666666666666,0.00650875662618264,6449
No_vaccine,0.0066,0.00664384940608012,6449
Moderna,0.0064,0.00644122383252818,6450
No_vaccine,0.00666666666666666,0.00671140939597315,6450
Moderna,0.0058,0.00583383625025145,6451
No_vaccine,0.00726666666666666,0.00731985763212678,6451
Moderna,0.006,0.00603621730382293,6452
No_vaccine,0.00706666666666666,0.00711695984960386,6452
Moderna,0.0062,0.00623867981485208,6453
No_vaccine,0.00686666666666666,0.00691414378733973,6453
Moderna,0.00626666666666666,0.00630618542868643,6454
No_vaccine,0.0068,0.00684655658477648,6454
Moderna,0.00686666666666666,0.00691414378733973,6455
No_vaccine,0.0062,0.00623867981485208,6455
Moderna,0.00673333333333333,0.00677897845492986,6456
No_vaccine,0.00633333333333333,0.00637370010063736,6456
Moderna,0.00713333333333333,0.00718458336131068,6457
No_vaccine,0.00593333333333333,0.00596874790423177,6457
Moderna,0.0068,0.00684655658477648,6458
No_vaccine,0.00626666666666666,0.00630618542868643,6458
Moderna,0.00726666666666666,0.00731985763212678,6459
No_vaccine,0.0058,0.00583383625025145,6459
Moderna,0.00633333333333333,0.00637370010063736,6460
No_vaccine,0.00673333333333333,0.00677897845492986,6460
Moderna,0.00666666666666666,0.00671140939597315,6461
No_vaccine,0.0064,0.00644122383252818,6461
Moderna,0.00613333333333333,0.00617118325731151,6462
No_vaccine,0.00693333333333333,0.00698174006444683,6462
Moderna,0.00686666666666666,0.00691414378733973,6463
No_vaccine,0.0062,0.00623867981485208,6463
Moderna,0.006,0.00603621730382293,6464
No_vaccine,0.00706666666666666,0.00711695984960386,6464
Moderna,0.00633333333333333,0.00637370010063736,6465
No_vaccine,0.00673333333333333,0.00677897845492986,6465
Moderna,0.00653333333333333,0.00657629848342504,6466
No_vaccine,0.00653333333333333,0.00657629848342504,6466
Moderna,0.006,0.00603621730382293,6467
No_vaccine,0.00706666666666666,0.00711695984960386,6467
Moderna,0.0068,0.00684655658477648,6468
No_vaccine,0.00626666666666666,0.00630618542868643,6468
Moderna,0.00646666666666666,0.00650875662618264,6469
No_vaccine,0.0066,0.00664384940608012,6469
Moderna,0.0066,0.00664384940608012,6470
No_vaccine,0.00646666666666666,0.00650875662618264,6470
Moderna,0.006,0.00603621730382293,6471
No_vaccine,0.00706666666666666,0.00711695984960386,6471
Moderna,0.0064,0.00644122383252818,6472
No_vaccine,0.00666666666666666,0.00671140939597315,6472
Moderna,0.00653333333333333,0.00657629848342504,6473
No_vaccine,0.00653333333333333,0.00657629848342504,6473
Moderna,0.0068,0.00684655658477648,6474
No_vaccine,0.00626666666666666,0.00630618542868643,6474
Moderna,0.00666666666666666,0.00671140939597315,6475
No_vaccine,0.0064,0.00644122383252818,6475
Moderna,0.0068,0.00684655658477648,6476
No_vaccine,0.00626666666666666,0.00630618542868643,6476
Moderna,0.00613333333333333,0.00617118325731151,6477
No_vaccine,0.00693333333333333,0.00698174006444683,6477
Moderna,0.007,0.00704934541792547,6478
No_vaccine,0.00606666666666666,0.0061036957542423996,6478
Moderna,0.00653333333333333,0.00657629848342504,6479
No_vaccine,0.00653333333333333,0.00657629848342504,6479
Moderna,0.00673333333333333,0.00677897845492986,6480
No_vaccine,0.00633333333333333,0.00637370010063736,6480
Moderna,0.007,0.00704934541792547,6481
No_vaccine,0.00606666666666666,0.0061036957542423996,6481
Moderna,0.00606666666666666,0.0061036957542423996,6482
No_vaccine,0.007,0.00704934541792547,6482
Moderna,0.00613333333333333,0.00617118325731151,6483
No_vaccine,0.00693333333333333,0.00698174006444683,6483
Moderna,0.00633333333333333,0.00637370010063736,6484
No_vaccine,0.00673333333333333,0.00677897845492986,6484
Moderna,0.00566666666666666,0.00569896077774053,6485
No_vaccine,0.0074,0.00745516824501309,6485
Moderna,0.007,0.00704934541792547,6486
No_vaccine,0.00606666666666666,0.0061036957542423996,6486
Moderna,0.00666666666666666,0.00671140939597315,6487
No_vaccine,0.0064,0.00644122383252818,6487
Moderna,0.006,0.00603621730382293,6488
No_vaccine,0.00706666666666666,0.00711695984960386,6488
Moderna,0.00553333333333333,0.00556412147214587,6489
No_vaccine,0.00753333333333333,0.00759051521461678,6489
Moderna,0.00653333333333333,0.00657629848342504,6490
No_vaccine,0.00653333333333333,0.00657629848342504,6490
Moderna,0.00713333333333333,0.00718458336131068,6491
No_vaccine,0.00593333333333333,0.00596874790423177,6491
Moderna,0.0062,0.00623867981485208,6492
No_vaccine,0.00686666666666666,0.00691414378733973,6492
Moderna,0.00653333333333333,0.00657629848342504,6493
No_vaccine,0.00653333333333333,0.00657629848342504,6493
Moderna,0.00633333333333333,0.00637370010063736,6494
No_vaccine,0.00673333333333333,0.00677897845492986,6494
Moderna,0.00653333333333333,0.00657629848342504,6495
No_vaccine,0.00653333333333333,0.00657629848342504,6495
Moderna,0.00653333333333333,0.00657629848342504,6496
No_vaccine,0.00653333333333333,0.00657629848342504,6496
Moderna,0.00666666666666666,0.00671140939597315,6497
No_vaccine,0.0064,0.00644122383252818,6497
Moderna,0.00673333333333333,0.00677897845492986,6498
No_vaccine,0.00633333333333333,0.00637370010063736,6498
Moderna,0.00686666666666666,0.00691414378733973,6499
No_vaccine,0.0062,0.00623867981485208,6499
Moderna,0.00673333333333333,0.00677897845492986,6500
No_vaccine,0.00633333333333333,0.00637370010063736,6500
Moderna,0.007,0.00704934541792547,6501
No_vaccine,0.00606666666666666,0.0061036957542423996,6501
Moderna,0.00606666666666666,0.0061036957542423996,6502
No_vaccine,0.007,0.00704934541792547,6502
Moderna,0.0062,0.00623867981485208,6503
No_vaccine,0.00686666666666666,0.00691414378733973,6503
Moderna,0.006,0.00603621730382293,6504
No_vaccine,0.00706666666666666,0.00711695984960386,6504
Moderna,0.0064,0.00644122383252818,6505
No_vaccine,0.00666666666666666,0.00671140939597315,6505
Moderna,0.0066,0.00664384940608012,6506
No_vaccine,0.00646666666666666,0.00650875662618264,6506
Moderna,0.00586666666666666,0.00590128755364806,6507
No_vaccine,0.0072,0.0072522159548751,6507
Moderna,0.00713333333333333,0.00718458336131068,6508
No_vaccine,0.00593333333333333,0.00596874790423177,6508
Moderna,0.00653333333333333,0.00657629848342504,6509
No_vaccine,0.00653333333333333,0.00657629848342504,6509
Moderna,0.0064,0.00644122383252818,6510
No_vaccine,0.00666666666666666,0.00671140939597315,6510
Moderna,0.00686666666666666,0.00691414378733973,6511
No_vaccine,0.0062,0.00623867981485208,6511
Moderna,0.0062,0.00623867981485208,6512
No_vaccine,0.00686666666666666,0.00691414378733973,6512
Moderna,0.0066,0.00664384940608012,6513
No_vaccine,0.00646666666666666,0.00650875662618264,6513
Moderna,0.00613333333333333,0.00617118325731151,6514
No_vaccine,0.00693333333333333,0.00698174006444683,6514
Moderna,0.0066,0.00664384940608012,6515
No_vaccine,0.00646666666666666,0.00650875662618264,6515
Moderna,0.0078,0.00786131828260431,6516
No_vaccine,0.00526666666666666,0.00529455130353193,6516
Moderna,0.0064,0.00644122383252818,6517
No_vaccine,0.00666666666666666,0.00671140939597315,6517
Moderna,0.00653333333333333,0.00657629848342504,6518
No_vaccine,0.00653333333333333,0.00657629848342504,6518
Moderna,0.00813333333333333,0.00820002688533405,6519
No_vaccine,0.00493333333333333,0.00495779177274554,6519
Moderna,0.00573333333333333,0.00576639399222207,6520
No_vaccine,0.00733333333333333,0.0073875083948959,6520
Moderna,0.00586666666666666,0.00590128755364806,6521
No_vaccine,0.0072,0.0072522159548751,6521
Moderna,0.00626666666666666,0.00630618542868643,6522
No_vaccine,0.0068,0.00684655658477648,6522
Moderna,0.0066,0.00664384940608012,6523
No_vaccine,0.00646666666666666,0.00650875662618264,6523
Moderna,0.00666666666666666,0.00671140939597315,6524
No_vaccine,0.0064,0.00644122383252818,6524
Moderna,0.00693333333333333,0.00698174006444683,6525
No_vaccine,0.00613333333333333,0.00617118325731151,6525
Moderna,0.00606666666666666,0.0061036957542423996,6526
No_vaccine,0.007,0.00704934541792547,6526
Moderna,0.00653333333333333,0.00657629848342504,6527
No_vaccine,0.00653333333333333,0.00657629848342504,6527
Moderna,0.00633333333333333,0.00637370010063736,6528
No_vaccine,0.00673333333333333,0.00677897845492986,6528
Moderna,0.00666666666666666,0.00671140939597315,6529
No_vaccine,0.0064,0.00644122383252818,6529
Moderna,0.00586666666666666,0.00590128755364806,6530
No_vaccine,0.0072,0.0072522159548751,6530
Moderna,0.0072,0.0072522159548751,6531
No_vaccine,0.00586666666666666,0.00590128755364806,6531
Moderna,0.0066,0.00664384940608012,6532
No_vaccine,0.00646666666666666,0.00650875662618264,6532
Moderna,0.00626666666666666,0.00630618542868643,6533
No_vaccine,0.0068,0.00684655658477648,6533
Moderna,0.0064,0.00644122383252818,6534
No_vaccine,0.00666666666666666,0.00671140939597315,6534
Moderna,0.00706666666666666,0.00711695984960386,6535
No_vaccine,0.006,0.00603621730382293,6535
Moderna,0.0064,0.00644122383252818,6536
No_vaccine,0.00666666666666666,0.00671140939597315,6536
Moderna,0.00653333333333333,0.00657629848342504,6537
No_vaccine,0.00653333333333333,0.00657629848342504,6537
Moderna,0.00693333333333333,0.00698174006444683,6538
No_vaccine,0.00613333333333333,0.00617118325731151,6538
Moderna,0.0064,0.00644122383252818,6539
No_vaccine,0.00666666666666666,0.00671140939597315,6539
Moderna,0.00633333333333333,0.00637370010063736,6540
No_vaccine,0.00673333333333333,0.00677897845492986,6540
Moderna,0.00673333333333333,0.00677897845492986,6541
No_vaccine,0.00633333333333333,0.00637370010063736,6541
Moderna,0.00753333333333333,0.00759051521461678,6542
No_vaccine,0.00553333333333333,0.00556412147214587,6542
Moderna,0.00546666666666666,0.00549671537739643,6543
No_vaccine,0.0076,0.00765820233776703,6543
Moderna,0.00633333333333333,0.00637370010063736,6544
No_vaccine,0.00673333333333333,0.00677897845492986,6544
Moderna,0.0066,0.00664384940608012,6545
No_vaccine,0.00646666666666666,0.00650875662618264,6545
Moderna,0.00686666666666666,0.00691414378733973,6546
No_vaccine,0.0062,0.00623867981485208,6546
Moderna,0.00686666666666666,0.00691414378733973,6547
No_vaccine,0.0062,0.00623867981485208,6547
Moderna,0.00593333333333333,0.00596874790423177,6548
No_vaccine,0.00713333333333333,0.00718458336131068,6548
Moderna,0.00726666666666666,0.00731985763212678,6549
No_vaccine,0.0058,0.00583383625025145,6549
Moderna,0.00646666666666666,0.00650875662618264,6550
No_vaccine,0.0066,0.00664384940608012,6550
Moderna,0.00726666666666666,0.00731985763212678,6551
No_vaccine,0.0058,0.00583383625025145,6551
Moderna,0.00626666666666666,0.00630618542868643,6552
No_vaccine,0.0068,0.00684655658477648,6552
Moderna,0.0062,0.00623867981485208,6553
No_vaccine,0.00686666666666666,0.00691414378733973,6553
Moderna,0.00666666666666666,0.00671140939597315,6554
No_vaccine,0.0064,0.00644122383252818,6554
Moderna,0.00593333333333333,0.00596874790423177,6555
No_vaccine,0.00713333333333333,0.00718458336131068,6555
Moderna,0.0058,0.00583383625025145,6556
No_vaccine,0.00726666666666666,0.00731985763212678,6556
Moderna,0.0062,0.00623867981485208,6557
No_vaccine,0.00686666666666666,0.00691414378733973,6557
Moderna,0.007,0.00704934541792547,6558
No_vaccine,0.00606666666666666,0.0061036957542423996,6558
Moderna,0.0066,0.00664384940608012,6559
No_vaccine,0.00646666666666666,0.00650875662618264,6559
Moderna,0.0068,0.00684655658477648,6560
No_vaccine,0.00626666666666666,0.00630618542868643,6560
Moderna,0.00666666666666666,0.00671140939597315,6561
No_vaccine,0.0064,0.00644122383252818,6561
Moderna,0.0068,0.00684655658477648,6562
No_vaccine,0.00626666666666666,0.00630618542868643,6562
Moderna,0.0066,0.00664384940608012,6563
No_vaccine,0.00646666666666666,0.00650875662618264,6563
