treatment,risk,replicate_id
No_vaccine,0.013333333333333334,5006
Moderna,0.0011333333333333334,5007
No_vaccine,0.010533333333333334,5007
Moderna,8e-4,5008
No_vaccine,0.0116,5008
Moderna,0.0010666666666666667,5009
No_vaccine,0.012266666666666667,5009
Moderna,7.333333333333333e-4,5010
No_vaccine,0.012466666666666666,5010
Moderna,9.333333333333333e-4,5011
No_vaccine,0.011866666666666666,5011
Moderna,7.333333333333333e-4,5012
No_vaccine,0.012266666666666667,5012
Moderna,9.333333333333333e-4,5013
No_vaccine,0.012333333333333333,5013
Moderna,4.6666666666666666e-4,5014
No_vaccine,0.012533333333333334,5014
Moderna,0.001,5015
No_vaccine,0.013733333333333334,5015
Moderna,6.666666666666666e-4,5016
No_vaccine,0.011866666666666666,5016
Moderna,8e-4,5017
No_vaccine,0.015133333333333334,5017
Moderna,6.666666666666666e-4,5018
No_vaccine,0.012,5018
Moderna,9.333333333333333e-4,5019
No_vaccine,0.011666666666666667,5019
Moderna,6.666666666666666e-4,5020
No_vaccine,0.012266666666666667,5020
Moderna,6e-4,5021
No_vaccine,0.011266666666666666,5021
Moderna,8.666666666666666e-4,5022
No_vaccine,0.011933333333333334,5022
Moderna,8.666666666666666e-4,5023
No_vaccine,0.012333333333333333,5023
Moderna,7.333333333333333e-4,5024
No_vaccine,0.012133333333333333,5024
Moderna,6.666666666666666e-4,5025
No_vaccine,0.010933333333333333,5025
Moderna,4e-4,5026
No_vaccine,0.0106,5026
Moderna,6e-4,5027
No_vaccine,0.013,5027
Moderna,4e-4,5028
No_vaccine,0.011533333333333333,5028
Moderna,3.333333333333333e-4,5029
No_vaccine,0.012333333333333333,5029
Moderna,9.333333333333333e-4,5030
No_vaccine,0.012333333333333333,5030
Moderna,2.666666666666667e-4,5031
No_vaccine,0.011866666666666666,5031
Moderna,7.333333333333333e-4,5032
No_vaccine,0.011533333333333333,5032
Moderna,8e-4,5033
No_vaccine,0.012333333333333333,5033
Moderna,8.666666666666666e-4,5034
No_vaccine,0.013533333333333333,5034
Moderna,6.666666666666666e-4,5035
No_vaccine,0.013733333333333334,5035
Moderna,8.666666666666666e-4,5036
No_vaccine,0.012933333333333333,5036
Moderna,8.666666666666666e-4,5037
No_vaccine,0.0118,5037
Moderna,5.333333333333334e-4,5038
No_vaccine,0.013066666666666667,5038
Moderna,4.6666666666666666e-4,5039
No_vaccine,0.013133333333333334,5039
Moderna,8.666666666666666e-4,5040
No_vaccine,0.013733333333333334,5040
Moderna,6e-4,5041
No_vaccine,0.012266666666666667,5041
Moderna,5.333333333333334e-4,5042
No_vaccine,0.0122,5042
Moderna,9.333333333333333e-4,5043
No_vaccine,0.011066666666666667,5043
Moderna,4.6666666666666666e-4,5044
No_vaccine,0.010733333333333333,5044
Moderna,5.333333333333334e-4,5045
No_vaccine,0.012866666666666667,5045
Moderna,8.666666666666666e-4,5046
No_vaccine,0.012133333333333333,5046
Moderna,9.333333333333333e-4,5047
No_vaccine,0.014133333333333333,5047
Moderna,7.333333333333333e-4,5048
No_vaccine,0.012933333333333333,5048
Moderna,4e-4,5049
No_vaccine,0.013733333333333334,5049
Moderna,3.333333333333333e-4,5050
No_vaccine,0.012466666666666666,5050
Moderna,5.333333333333334e-4,5051
No_vaccine,0.012866666666666667,5051
Moderna,6e-4,5052
No_vaccine,0.012466666666666666,5052
Moderna,8.666666666666666e-4,5053
No_vaccine,0.012733333333333333,5053
Moderna,0.001,5054
No_vaccine,0.011666666666666667,5054
Moderna,0.001,5055
No_vaccine,0.012533333333333334,5055
Moderna,7.333333333333333e-4,5056
No_vaccine,0.014533333333333334,5056
Moderna,6e-4,5057
No_vaccine,0.012266666666666667,5057
Moderna,7.333333333333333e-4,5058
No_vaccine,0.011066666666666667,5058
Moderna,0.001,5059
No_vaccine,0.010866666666666667,5059
Moderna,8.666666666666666e-4,5060
No_vaccine,0.012066666666666667,5060
Moderna,6.666666666666666e-4,5061
No_vaccine,0.013,5061
Moderna,4e-4,5062
No_vaccine,0.011866666666666666,5062
Moderna,7.333333333333333e-4,5063
No_vaccine,0.0114,5063
Moderna,2.666666666666667e-4,5064
No_vaccine,0.010933333333333333,5064
Moderna,6.666666666666666e-4,5065
No_vaccine,0.0112,5065
Moderna,8.666666666666666e-4,5066
No_vaccine,0.012866666666666667,5066
Moderna,8e-4,5067
No_vaccine,0.010533333333333334,5067
Moderna,5.333333333333334e-4,5068
No_vaccine,0.010266666666666667,5068
Moderna,8e-4,5069
No_vaccine,0.0138,5069
Moderna,0.001,5070
No_vaccine,0.012533333333333334,5070
Moderna,7.333333333333333e-4,5071
No_vaccine,0.0124,5071
Moderna,5.333333333333334e-4,5072
No_vaccine,0.014333333333333333,5072
Moderna,6.666666666666666e-4,5073
No_vaccine,0.015,5073
Moderna,8e-4,5074
No_vaccine,0.010733333333333333,5074
Moderna,4.6666666666666666e-4,5075
No_vaccine,0.0124,5075
Moderna,6e-4,5076
No_vaccine,0.012133333333333333,5076
Moderna,7.333333333333333e-4,5077
No_vaccine,0.012666666666666666,5077
Moderna,7.333333333333333e-4,5078
No_vaccine,0.012066666666666667,5078
Moderna,8e-4,5079
No_vaccine,0.012266666666666667,5079
Moderna,8e-4,5080
No_vaccine,0.011466666666666667,5080
Moderna,9.333333333333333e-4,5081
No_vaccine,0.012666666666666666,5081
Moderna,8e-4,5082
No_vaccine,0.012733333333333333,5082
Moderna,6e-4,5083
No_vaccine,0.011866666666666666,5083
Moderna,6e-4,5084
No_vaccine,0.011066666666666667,5084
Moderna,9.333333333333333e-4,5085
No_vaccine,0.011333333333333334,5085
Moderna,9.333333333333333e-4,5086
No_vaccine,0.0122,5086
Moderna,0.001,5087
No_vaccine,0.0128,5087
Moderna,7.333333333333333e-4,5088
No_vaccine,0.0116,5088
Moderna,4.6666666666666666e-4,5089
No_vaccine,0.011066666666666667,5089
Moderna,8e-4,5090
No_vaccine,0.011933333333333334,5090
Moderna,0.001,5091
No_vaccine,0.0128,5091
Moderna,7.333333333333333e-4,5092
No_vaccine,0.0126,5092
Moderna,7.333333333333333e-4,5093
No_vaccine,0.012333333333333333,5093
Moderna,8e-4,5094
No_vaccine,0.014266666666666667,5094
Moderna,6.666666666666666e-4,5095
No_vaccine,0.013133333333333334,5095
Moderna,2e-4,5096
No_vaccine,0.012933333333333333,5096
Moderna,8e-4,5097
No_vaccine,0.012933333333333333,5097
Moderna,7.333333333333333e-4,5098
No_vaccine,0.012866666666666667,5098
Moderna,5.333333333333334e-4,5099
No_vaccine,0.012466666666666666,5099
Moderna,8.666666666666666e-4,5100
No_vaccine,0.010866666666666667,5100
Moderna,7.333333333333333e-4,5101
No_vaccine,0.013933333333333334,5101
Moderna,6e-4,5102
No_vaccine,0.0118,5102
Moderna,5.333333333333334e-4,5103
No_vaccine,0.013066666666666667,5103
Moderna,7.333333333333333e-4,5104
No_vaccine,0.012733333333333333,5104
Moderna,6e-4,5105
No_vaccine,0.0112,5105
Moderna,5.333333333333334e-4,5106
No_vaccine,0.013066666666666667,5106
Moderna,0.0010666666666666667,5107
No_vaccine,0.012133333333333333,5107
Moderna,6.666666666666666e-4,5108
No_vaccine,0.011866666666666666,5108
Moderna,7.333333333333333e-4,5109
No_vaccine,0.011466666666666667,5109
Moderna,9.333333333333333e-4,5110
No_vaccine,0.013466666666666667,5110
Moderna,4.6666666666666666e-4,5111
No_vaccine,0.011,5111
Moderna,6.666666666666666e-4,5112
No_vaccine,0.011266666666666666,5112
Moderna,6.666666666666666e-4,5113
No_vaccine,0.0118,5113
Moderna,7.333333333333333e-4,5114
No_vaccine,0.0138,5114
Moderna,4e-4,5115
No_vaccine,0.0126,5115
Moderna,5.333333333333334e-4,5116
No_vaccine,0.012333333333333333,5116
Moderna,0.0010666666666666667,5117
No_vaccine,0.012333333333333333,5117
Moderna,6e-4,5118
No_vaccine,0.0132,5118
Moderna,6e-4,5119
No_vaccine,0.010666666666666666,5119
Moderna,4.6666666666666666e-4,5120
No_vaccine,0.012066666666666667,5120
Moderna,0.0011333333333333334,5121
No_vaccine,0.012066666666666667,5121
Moderna,8.666666666666666e-4,5122
No_vaccine,0.013066666666666667,5122
Moderna,8e-4,5123
No_vaccine,0.0118,5123
Moderna,6e-4,5124
No_vaccine,0.0108,5124
Moderna,6.666666666666666e-4,5125
No_vaccine,0.012333333333333333,5125
Moderna,7.333333333333333e-4,5126
No_vaccine,0.0124,5126
Moderna,3.333333333333333e-4,5127
No_vaccine,0.011733333333333333,5127
Moderna,6.666666666666666e-4,5128
No_vaccine,0.011866666666666666,5128
Moderna,8.666666666666666e-4,5129
No_vaccine,0.011333333333333334,5129
Moderna,7.333333333333333e-4,5130
No_vaccine,0.011333333333333334,5130
Moderna,7.333333333333333e-4,5131
No_vaccine,0.011266666666666666,5131
Moderna,6e-4,5132
No_vaccine,0.011333333333333334,5132
Moderna,5.333333333333334e-4,5133
No_vaccine,0.0136,5133
Moderna,6.666666666666666e-4,5134
No_vaccine,0.0132,5134
Moderna,6.666666666666666e-4,5135
No_vaccine,0.0126,5135
Moderna,5.333333333333334e-4,5136
No_vaccine,0.0134,5136
Moderna,6.666666666666666e-4,5137
No_vaccine,0.011133333333333334,5137
Moderna,6e-4,5138
No_vaccine,0.011933333333333334,5138
Moderna,8.666666666666666e-4,5139
No_vaccine,0.012866666666666667,5139
Moderna,4.6666666666666666e-4,5140
No_vaccine,0.013466666666666667,5140
Moderna,6e-4,5141
No_vaccine,0.0116,5141
Moderna,8e-4,5142
No_vaccine,0.0102,5142
Moderna,6e-4,5143
No_vaccine,0.0124,5143
Moderna,7.333333333333333e-4,5144
No_vaccine,0.0114,5144
Moderna,0.001,5145
No_vaccine,0.013333333333333334,5145
Moderna,9.333333333333333e-4,5146
No_vaccine,0.0126,5146
Moderna,8e-4,5147
No_vaccine,0.012133333333333333,5147
Moderna,5.333333333333334e-4,5148
No_vaccine,0.012133333333333333,5148
Moderna,8e-4,5149
No_vaccine,0.011133333333333334,5149
Moderna,5.333333333333334e-4,5150
No_vaccine,0.012466666666666666,5150
Moderna,9.333333333333333e-4,5151
No_vaccine,0.0116,5151
Moderna,8.666666666666666e-4,5152
No_vaccine,0.0132,5152
Moderna,7.333333333333333e-4,5153
No_vaccine,0.0116,5153
Moderna,5.333333333333334e-4,5154
No_vaccine,0.0138,5154
Moderna,7.333333333333333e-4,5155
No_vaccine,0.012,5155
Moderna,7.333333333333333e-4,5156
No_vaccine,0.0106,5156
Moderna,6e-4,5157
No_vaccine,0.013066666666666667,5157
Moderna,0.0011333333333333334,5158
No_vaccine,0.012,5158
Moderna,8e-4,5159
No_vaccine,0.0114,5159
Moderna,0.001,5160
No_vaccine,0.012133333333333333,5160
Moderna,6.666666666666666e-4,5161
No_vaccine,0.013466666666666667,5161
Moderna,0.0011333333333333334,5162
No_vaccine,0.013066666666666667,5162
Moderna,6e-4,5163
No_vaccine,0.0124,5163
Moderna,8e-4,5164
No_vaccine,0.011733333333333333,5164
Moderna,9.333333333333333e-4,5165
No_vaccine,0.012133333333333333,5165
Moderna,5.333333333333334e-4,5166
No_vaccine,0.011133333333333334,5166
Moderna,7.333333333333333e-4,5167
No_vaccine,0.013466666666666667,5167
Moderna,0.0012,5168
No_vaccine,0.0124,5168
Moderna,6e-4,5169
No_vaccine,0.013733333333333334,5169
Moderna,8e-4,5170
No_vaccine,0.011666666666666667,5170
Moderna,6e-4,5171
No_vaccine,0.013466666666666667,5171
Moderna,8e-4,5172
No_vaccine,0.0108,5172
Moderna,6.666666666666666e-4,5173
No_vaccine,0.013666666666666667,5173
Moderna,9.333333333333333e-4,5174
No_vaccine,0.0116,5174
Moderna,0.0010666666666666667,5175
No_vaccine,0.011933333333333334,5175
Moderna,6e-4,5176
No_vaccine,0.012666666666666666,5176
Moderna,6.666666666666666e-4,5177
No_vaccine,0.013066666666666667,5177
Moderna,0.0010666666666666667,5178
No_vaccine,0.012866666666666667,5178
Moderna,4.6666666666666666e-4,5179
No_vaccine,0.011266666666666666,5179
Moderna,6e-4,5180
No_vaccine,0.012333333333333333,5180
Moderna,0.001,5181
No_vaccine,0.012466666666666666,5181
Moderna,7.333333333333333e-4,5182
No_vaccine,0.012466666666666666,5182
Moderna,8.666666666666666e-4,5183
No_vaccine,0.012733333333333333,5183
Moderna,6.666666666666667e-5,5184
No_vaccine,0.0132,5184
Moderna,6.666666666666666e-4,5185
No_vaccine,0.012266666666666667,5185
Moderna,6.666666666666666e-4,5186
No_vaccine,0.012933333333333333,5186
Moderna,6.666666666666666e-4,5187
No_vaccine,0.011333333333333334,5187
Moderna,6.666666666666666e-4,5188
No_vaccine,0.012866666666666667,5188
Moderna,8.666666666666666e-4,5189
No_vaccine,0.013466666666666667,5189
Moderna,8e-4,5190
No_vaccine,0.0132,5190
Moderna,6e-4,5191
No_vaccine,0.011933333333333334,5191
Moderna,6.666666666666666e-4,5192
No_vaccine,0.011666666666666667,5192
Moderna,6.666666666666666e-4,5193
No_vaccine,0.012533333333333334,5193
Moderna,4.6666666666666666e-4,5194
No_vaccine,0.0132,5194
Moderna,9.333333333333333e-4,5195
No_vaccine,0.013866666666666666,5195
Moderna,6.666666666666666e-4,5196
No_vaccine,0.0116,5196
Moderna,8e-4,5197
No_vaccine,0.0126,5197
Moderna,4.6666666666666666e-4,5198
No_vaccine,0.012266666666666667,5198
Moderna,5.333333333333334e-4,5199
No_vaccine,0.0112,5199
Moderna,7.333333333333333e-4,5200
No_vaccine,0.0116,5200
Moderna,6e-4,5201
No_vaccine,0.010666666666666666,5201
Moderna,6.666666666666666e-4,5202
No_vaccine,0.015533333333333333,5202
Moderna,8.666666666666666e-4,5203
No_vaccine,0.011866666666666666,5203
Moderna,3.333333333333333e-4,5204
No_vaccine,0.013066666666666667,5204
Moderna,0.001,5205
No_vaccine,0.012666666666666666,5205
Moderna,8e-4,5206
No_vaccine,0.013333333333333334,5206
Moderna,5.333333333333334e-4,5207
No_vaccine,0.012333333333333333,5207
Moderna,0.001,5208
No_vaccine,0.012266666666666667,5208
Moderna,9.333333333333333e-4,5209
No_vaccine,0.012733333333333333,5209
Moderna,6e-4,5210
No_vaccine,0.011266666666666666,5210
Moderna,5.333333333333334e-4,5211
No_vaccine,0.012466666666666666,5211
Moderna,6.666666666666666e-4,5212
No_vaccine,0.010933333333333333,5212
Moderna,5.333333333333334e-4,5213
No_vaccine,0.011933333333333334,5213
Moderna,5.333333333333334e-4,5214
No_vaccine,0.011133333333333334,5214
Moderna,4.6666666666666666e-4,5215
No_vaccine,0.012666666666666666,5215
Moderna,0.0010666666666666667,5216
No_vaccine,0.013066666666666667,5216
Moderna,8e-4,5217
No_vaccine,0.013,5217
Moderna,8.666666666666666e-4,5218
No_vaccine,0.011733333333333333,5218
Moderna,0.0013333333333333333,5219
No_vaccine,0.012533333333333334,5219
Moderna,9.333333333333333e-4,5220
No_vaccine,0.012333333333333333,5220
Moderna,7.333333333333333e-4,5221
No_vaccine,0.0106,5221
Moderna,6e-4,5222
No_vaccine,0.012533333333333334,5222
Moderna,6e-4,5223
No_vaccine,0.012266666666666667,5223
Moderna,4.6666666666666666e-4,5224
No_vaccine,0.011666666666666667,5224
Moderna,8e-4,5225
No_vaccine,0.0122,5225
Moderna,8e-4,5226
No_vaccine,0.010866666666666667,5226
Moderna,0.001,5227
No_vaccine,0.012333333333333333,5227
Moderna,6.666666666666666e-4,5228
No_vaccine,0.012266666666666667,5228
Moderna,8e-4,5229
No_vaccine,0.012333333333333333,5229
Moderna,7.333333333333333e-4,5230
No_vaccine,0.013333333333333334,5230
Moderna,7.333333333333333e-4,5231
No_vaccine,0.0116,5231
Moderna,9.333333333333333e-4,5232
No_vaccine,0.014466666666666666,5232
Moderna,0.0011333333333333334,5233
No_vaccine,0.012466666666666666,5233
Moderna,7.333333333333333e-4,5234
No_vaccine,0.0112,5234
Moderna,3.333333333333333e-4,5235
No_vaccine,0.012066666666666667,5235
Moderna,6e-4,5236
No_vaccine,0.013333333333333334,5236
Moderna,6e-4,5237
No_vaccine,0.012133333333333333,5237
Moderna,6e-4,5238
No_vaccine,0.014533333333333334,5238
Moderna,9.333333333333333e-4,5239
No_vaccine,0.0114,5239
Moderna,8e-4,5240
No_vaccine,0.012933333333333333,5240
Moderna,8.666666666666666e-4,5241
No_vaccine,0.012666666666666666,5241
Moderna,5.333333333333334e-4,5242
No_vaccine,0.014266666666666667,5242
Moderna,0.001,5243
No_vaccine,0.0142,5243
Moderna,3.333333333333333e-4,5244
No_vaccine,0.010733333333333333,5244
Moderna,6e-4,5245
No_vaccine,0.013333333333333334,5245
Moderna,0.001,5246
No_vaccine,0.012133333333333333,5246
Moderna,0.001,5247
No_vaccine,0.013066666666666667,5247
Moderna,9.333333333333333e-4,5248
No_vaccine,0.0124,5248
Moderna,5.333333333333334e-4,5249
No_vaccine,0.012666666666666666,5249
Moderna,8.666666666666666e-4,5250
No_vaccine,0.012933333333333333,5250
Moderna,0.001,5251
No_vaccine,0.011066666666666667,5251
Moderna,0.0014666666666666667,5252
No_vaccine,0.011133333333333334,5252
Moderna,0.0012666666666666666,5253
No_vaccine,0.011866666666666666,5253
Moderna,0.001,5254
No_vaccine,0.0134,5254
Moderna,4e-4,5255
No_vaccine,0.013066666666666667,5255
Moderna,8.666666666666666e-4,5256
No_vaccine,0.011533333333333333,5256
Moderna,6e-4,5257
No_vaccine,0.0124,5257
Moderna,4.6666666666666666e-4,5258
No_vaccine,0.012333333333333333,5258
Moderna,0.0010666666666666667,5259
No_vaccine,0.013533333333333333,5259
Moderna,7.333333333333333e-4,5260
No_vaccine,0.0122,5260
Moderna,6e-4,5261
No_vaccine,0.011533333333333333,5261
Moderna,4.6666666666666666e-4,5262
No_vaccine,0.013933333333333334,5262
Moderna,6.666666666666666e-4,5263
No_vaccine,0.013733333333333334,5263
Moderna,0.0012,5264
No_vaccine,0.013266666666666666,5264
Moderna,6e-4,5265
No_vaccine,0.011533333333333333,5265
Moderna,6.666666666666666e-4,5266
No_vaccine,0.013666666666666667,5266
Moderna,8e-4,5267
No_vaccine,0.0134,5267
Moderna,8.666666666666666e-4,5268
No_vaccine,0.012733333333333333,5268
Moderna,8.666666666666666e-4,5269
No_vaccine,0.0112,5269
Moderna,2.666666666666667e-4,5270
No_vaccine,0.012333333333333333,5270
Moderna,6e-4,5271
No_vaccine,0.011733333333333333,5271
Moderna,8e-4,5272
No_vaccine,0.013133333333333334,5272
Moderna,8e-4,5273
No_vaccine,0.012533333333333334,5273
Moderna,5.333333333333334e-4,5274
No_vaccine,0.0116,5274
Moderna,9.333333333333333e-4,5275
No_vaccine,0.0118,5275
Moderna,6.666666666666666e-4,5276
No_vaccine,0.0106,5276
Moderna,7.333333333333333e-4,5277
No_vaccine,0.012266666666666667,5277
Moderna,5.333333333333334e-4,5278
No_vaccine,0.0132,5278
Moderna,0.001,5279
No_vaccine,0.013266666666666666,5279
Moderna,6.666666666666666e-4,5280
No_vaccine,0.011933333333333334,5280
Moderna,8e-4,5281
No_vaccine,0.0116,5281
Moderna,6.666666666666666e-4,5282
No_vaccine,0.013466666666666667,5282
Moderna,6e-4,5283
No_vaccine,0.012133333333333333,5283
Moderna,4.6666666666666666e-4,5284
No_vaccine,0.012733333333333333,5284
Moderna,8.666666666666666e-4,5285
No_vaccine,0.012466666666666666,5285
Moderna,0.001,5286
No_vaccine,0.011866666666666666,5286
Moderna,7.333333333333333e-4,5287
No_vaccine,0.0112,5287
Moderna,5.333333333333334e-4,5288
No_vaccine,0.011666666666666667,5288
Moderna,3.333333333333333e-4,5289
No_vaccine,0.0114,5289
Moderna,7.333333333333333e-4,5290
No_vaccine,0.0112,5290
Moderna,6.666666666666666e-4,5291
No_vaccine,0.0124,5291
Moderna,8e-4,5292
No_vaccine,0.012733333333333333,5292
Moderna,8e-4,5293
No_vaccine,0.011666666666666667,5293
Moderna,8.666666666666666e-4,5294
No_vaccine,0.011933333333333334,5294
Moderna,4e-4,5295
No_vaccine,0.012066666666666667,5295
Moderna,4e-4,5296
No_vaccine,0.012933333333333333,5296
Moderna,8.666666666666666e-4,5297
No_vaccine,0.0126,5297
Moderna,7.333333333333333e-4,5298
No_vaccine,0.012933333333333333,5298
Moderna,7.333333333333333e-4,5299
No_vaccine,0.012,5299
Moderna,0.0012666666666666666,5300
No_vaccine,0.0124,5300
Moderna,6e-4,5301
No_vaccine,0.013466666666666667,5301
Moderna,4.6666666666666666e-4,5302
No_vaccine,0.011733333333333333,5302
Moderna,6e-4,5303
No_vaccine,0.012266666666666667,5303
Moderna,6.666666666666666e-4,5304
No_vaccine,0.0122,5304
Moderna,0.001,5305
No_vaccine,0.0136,5305
Moderna,3.333333333333333e-4,5306
No_vaccine,0.011733333333333333,5306
Moderna,6.666666666666666e-4,5307
No_vaccine,0.012733333333333333,5307
Moderna,8.666666666666666e-4,5308
No_vaccine,0.011733333333333333,5308
Moderna,4e-4,5309
No_vaccine,0.013466666666666667,5309
Moderna,8.666666666666666e-4,5310
No_vaccine,0.013266666666666666,5310
Moderna,8.666666666666666e-4,5311
No_vaccine,0.012666666666666666,5311
Moderna,6e-4,5312
No_vaccine,0.011533333333333333,5312
Moderna,0.001,5313
No_vaccine,0.010066666666666666,5313
Moderna,8e-4,5314
No_vaccine,0.013466666666666667,5314
Moderna,0.0011333333333333334,5315
No_vaccine,0.010666666666666666,5315
Moderna,0.001,5316
No_vaccine,0.0124,5316
Moderna,4.6666666666666666e-4,5317
No_vaccine,0.013533333333333333,5317
Moderna,4.6666666666666666e-4,5318
No_vaccine,0.0114,5318
Moderna,7.333333333333333e-4,5319
No_vaccine,0.013,5319
Moderna,0.0012,5320
No_vaccine,0.012,5320
Moderna,6e-4,5321
No_vaccine,0.012,5321
Moderna,7.333333333333333e-4,5322
No_vaccine,0.012066666666666667,5322
Moderna,7.333333333333333e-4,5323
No_vaccine,0.013133333333333334,5323
Moderna,5.333333333333334e-4,5324
No_vaccine,0.012466666666666666,5324
Moderna,0.001,5325
No_vaccine,0.011866666666666666,5325
Moderna,8.666666666666666e-4,5326
No_vaccine,0.013733333333333334,5326
Moderna,4.6666666666666666e-4,5327
No_vaccine,0.012333333333333333,5327
Moderna,0.0012,5328
No_vaccine,0.013666666666666667,5328
Moderna,8.666666666666666e-4,5329
No_vaccine,0.012866666666666667,5329
Moderna,2.666666666666667e-4,5330
No_vaccine,0.012266666666666667,5330
Moderna,6e-4,5331
No_vaccine,0.012066666666666667,5331
Moderna,0.001,5332
No_vaccine,0.0124,5332
Moderna,8e-4,5333
No_vaccine,0.0116,5333
Moderna,4.6666666666666666e-4,5334
No_vaccine,0.0116,5334
Moderna,6e-4,5335
No_vaccine,0.011333333333333334,5335
Moderna,2e-4,5336
No_vaccine,0.011466666666666667,5336
Moderna,6.666666666666666e-4,5337
No_vaccine,0.011933333333333334,5337
Moderna,0.0012666666666666666,5338
No_vaccine,0.012733333333333333,5338
Moderna,6.666666666666666e-4,5339
No_vaccine,0.011066666666666667,5339
Moderna,6.666666666666666e-4,5340
No_vaccine,0.011666666666666667,5340
Moderna,0.0014,5341
No_vaccine,0.012866666666666667,5341
Moderna,6.666666666666666e-4,5342
No_vaccine,0.011666666666666667,5342
Moderna,8e-4,5343
No_vaccine,0.0126,5343
Moderna,8.666666666666666e-4,5344
No_vaccine,0.011666666666666667,5344
Moderna,8e-4,5345
No_vaccine,0.011866666666666666,5345
Moderna,4.6666666666666666e-4,5346
No_vaccine,0.013866666666666666,5346
Moderna,6e-4,5347
No_vaccine,0.013933333333333334,5347
Moderna,2.666666666666667e-4,5348
No_vaccine,0.015066666666666667,5348
Moderna,6.666666666666666e-4,5349
No_vaccine,0.013133333333333334,5349
Moderna,7.333333333333333e-4,5350
No_vaccine,0.012466666666666666,5350
Moderna,4.6666666666666666e-4,5351
No_vaccine,0.0134,5351
Moderna,8e-4,5352
No_vaccine,0.0112,5352
Moderna,4e-4,5353
No_vaccine,0.011866666666666666,5353
Moderna,5.333333333333334e-4,5354
No_vaccine,0.012,5354
Moderna,9.333333333333333e-4,5355
No_vaccine,0.012666666666666666,5355
Moderna,6e-4,5356
No_vaccine,0.012,5356
Moderna,8e-4,5357
No_vaccine,0.012133333333333333,5357
Moderna,5.333333333333334e-4,5358
No_vaccine,0.0134,5358
Moderna,7.333333333333333e-4,5359
No_vaccine,0.0126,5359
Moderna,8e-4,5360
No_vaccine,0.011933333333333334,5360
Moderna,7.333333333333333e-4,5361
No_vaccine,0.012266666666666667,5361
Moderna,5.333333333333334e-4,5362
No_vaccine,0.011533333333333333,5362
Moderna,8.666666666666666e-4,5363
No_vaccine,0.012133333333333333,5363
Moderna,6e-4,5364
No_vaccine,0.012333333333333333,5364
Moderna,0.0011333333333333334,5365
No_vaccine,0.0126,5365
Moderna,8e-4,5366
No_vaccine,0.0128,5366
Moderna,8.666666666666666e-4,5367
No_vaccine,0.011866666666666666,5367
Moderna,0.001,5368
No_vaccine,0.013,5368
Moderna,0.0012,5369
No_vaccine,0.0122,5369
Moderna,0.0011333333333333334,5370
No_vaccine,0.014,5370
Moderna,7.333333333333333e-4,5371
No_vaccine,0.01,5371
Moderna,5.333333333333334e-4,5372
No_vaccine,0.011133333333333334,5372
Moderna,6.666666666666666e-4,5373
No_vaccine,0.011533333333333333,5373
Moderna,2.666666666666667e-4,5374
No_vaccine,0.012133333333333333,5374
Moderna,8e-4,5375
No_vaccine,0.013933333333333334,5375
Moderna,8.666666666666666e-4,5376
No_vaccine,0.011466666666666667,5376
Moderna,3.333333333333333e-4,5377
No_vaccine,0.0128,5377
Moderna,6e-4,5378
No_vaccine,0.0132,5378
Moderna,5.333333333333334e-4,5379
No_vaccine,0.011466666666666667,5379
Moderna,8.666666666666666e-4,5380
No_vaccine,0.012266666666666667,5380
Moderna,4.6666666666666666e-4,5381
No_vaccine,0.013533333333333333,5381
Moderna,7.333333333333333e-4,5382
No_vaccine,0.013466666666666667,5382
Moderna,7.333333333333333e-4,5383
No_vaccine,0.011066666666666667,5383
Moderna,8.666666666666666e-4,5384
No_vaccine,0.0114,5384
Moderna,6e-4,5385
No_vaccine,0.012533333333333334,5385
Moderna,6.666666666666666e-4,5386
No_vaccine,0.012933333333333333,5386
Moderna,8e-4,5387
No_vaccine,0.012333333333333333,5387
Moderna,8e-4,5388
No_vaccine,0.0122,5388
Moderna,6e-4,5389
No_vaccine,0.011733333333333333,5389
Moderna,6.666666666666666e-4,5390
No_vaccine,0.0114,5390
Moderna,9.333333333333333e-4,5391
No_vaccine,0.0128,5391
Moderna,7.333333333333333e-4,5392
No_vaccine,0.0118,5392
Moderna,6e-4,5393
No_vaccine,0.011733333333333333,5393
Moderna,3.333333333333333e-4,5394
No_vaccine,0.0112,5394
Moderna,8e-4,5395
No_vaccine,0.011,5395
Moderna,0.0010666666666666667,5396
No_vaccine,0.0122,5396
Moderna,8e-4,5397
No_vaccine,0.012,5397
Moderna,7.333333333333333e-4,5398
No_vaccine,0.012066666666666667,5398
Moderna,5.333333333333334e-4,5399
No_vaccine,0.0134,5399
Moderna,7.333333333333333e-4,5400
No_vaccine,0.0132,5400
Moderna,8e-4,5401
No_vaccine,0.0116,5401
Moderna,5.333333333333334e-4,5402
No_vaccine,0.0132,5402
Moderna,8e-4,5403
No_vaccine,0.011066666666666667,5403
Moderna,6.666666666666666e-4,5404
No_vaccine,0.0132,5404
Moderna,6e-4,5405
No_vaccine,0.012733333333333333,5405
Moderna,7.333333333333333e-4,5406
No_vaccine,0.014533333333333334,5406
Moderna,5.333333333333334e-4,5407
No_vaccine,0.011933333333333334,5407
Moderna,9.333333333333333e-4,5408
No_vaccine,0.013466666666666667,5408
Moderna,2.666666666666667e-4,5409
No_vaccine,0.013466666666666667,5409
Moderna,7.333333333333333e-4,5410
No_vaccine,0.011266666666666666,5410
